transaction_id,sender_id,receiver_id,amount,currency,timestamp,channel
T0000722,C00042,C00091,2718.25,SEK,2026-02-15 15:12:57,transfer
T0000723,C00075,C00048,76238.35,SEK,2026-02-15 15:48:36,transfer
T0000724,C00106,C00091,2866.22,SEK,2026-02-15 22:41:35,transfer
T0000725,C00078,C00091,4013.38,SEK,2026-02-16 01:19:55,transfer
T0000726,C00054,C00032,17547.16,SEK,2026-02-16 01:28:19,transfer
T0000727,C00113,C00080,17065.92,SEK,2026-02-16 02:11:57,transfer
T0000728,C00006,C00019,66650.59,SEK,2026-02-16 03:23:04,transfer
T0000729,C00019,C00091,3965.18,SEK,2026-02-16 06:52:25,transfer
T0000730,C00032,C00084,13075.33,SEK,2026-02-16 06:57:56,card
T0000731,C00040,C00008,3056.75,SEK,2026-02-16 07:35:00,transfer
T0000732,C00098,C00047,35950.45,SEK,2026-02-16 08:46:36,transfer
T0000733,C00106,C00099,4566.4,SEK,2026-02-16 10:37:09,transfer
T0000734,C00048,C00087,71683.12,SEK,2026-02-16 11:28:36,transfer
T0000735,C00055,C00020,3971.08,SEK,2026-02-16 15:21:11,transfer
T0000736,C00007,C00027,15663.86,SEK,2026-02-16 15:26:14,transfer
T0000737,C00032,C00018,10622.02,SEK,2026-02-16 15:47:43,transfer
T0000738,C00109,C00051,18630.96,SEK,2026-02-16 20:44:32,transfer
T0000739,C00029,C00115,13715.48,SEK,2026-02-16 21:12:25,card
T0000740,C00091,C00057,44208.31,SEK,2026-02-16 21:38:28,transfer
T0000741,C00005,C00097,77874.99,SEK,2026-02-16 22:20:14,transfer
T0000742,C00013,C00028,10868.88,SEK,2026-02-16 22:50:47,transfer
T0000743,C00114,C00027,55752.87,SEK,2026-02-17 01:11:38,transfer
T0000744,C00006,C00001,67317.91,SEK,2026-02-17 01:52:18,card
T0000745,C00042,C00041,9965.98,SEK,2026-02-17 05:22:15,transfer
T0000746,C00001,C00096,11341.69,SEK,2026-02-17 08:49:36,transfer
T0000747,C00025,C00007,21140.99,SEK,2026-02-17 09:25:37,card
T0000748,C00025,C00060,24032.91,SEK,2026-02-17 13:09:20,transfer
T0000749,C00117,C00096,17569.11,SEK,2026-02-17 13:57:09,transfer
T0000750,C00077,C00046,34312.54,SEK,2026-02-17 14:52:12,transfer
T0000751,C00026,C00022,43170.63,SEK,2026-02-17 14:56:16,transfer
T0000752,C00085,C00014,12312.63,SEK,2026-02-17 15:12:18,transfer
T0000753,C00067,C00092,100951.08,SEK,2026-02-17 18:17:46,card
T0000754,C00041,C00023,6499.46,SEK,2026-02-17 18:28:33,transfer
T0000755,C00015,C00079,15185.19,SEK,2026-02-17 18:31:05,transfer
T0000756,C00061,C00010,6575.42,SEK,2026-02-17 20:24:35,transfer
T0000757,C00056,C00107,23309.03,SEK,2026-02-17 23:27:02,transfer
T0000758,C00084,C00049,4851.43,SEK,2026-02-17 23:36:30,transfer
T0000759,C00103,C00118,8519.6,SEK,2026-02-17 23:40:29,transfer
T0000760,C00026,C00077,17626.22,SEK,2026-02-17 23:59:17,transfer
T0000761,C00034,C00062,138956.77,SEK,2026-02-18 02:52:04,transfer
T0000762,C00060,C00082,7568.75,SEK,2026-02-18 03:09:22,card
T0000763,C00072,C00096,5360.69,SEK,2026-02-18 08:59:26,transfer
T0000764,C00043,C00074,19461.63,SEK,2026-02-18 11:00:59,transfer
T0000765,C00090,C00104,47141.84,SEK,2026-02-18 11:18:10,card
T0000766,C00026,C00054,34389.32,SEK,2026-02-18 13:21:02,transfer
T0000767,C00051,C00005,10740.07,SEK,2026-02-18 14:23:34,transfer
T0000768,C00095,C00112,1468.87,SEK,2026-02-18 16:26:46,card
T0000769,C00008,C00021,83705.09,SEK,2026-02-18 16:37:26,transfer
T0000770,C00021,C00047,77024.96,SEK,2026-02-18 18:27:25,transfer
T0000771,C00025,C00044,37707.85,SEK,2026-02-18 19:51:10,transfer
T0000772,C00082,C00011,897.26,SEK,2026-02-18 19:53:31,transfer
T0000773,C00099,C00034,3218.19,SEK,2026-02-18 22:08:57,transfer
T0000774,C00037,C00087,9917.98,SEK,2026-02-18 22:53:32,card
T0000775,C00048,C00077,43848.31,SEK,2026-02-19 00:43:45,transfer
T0000776,C00080,C00008,3331.69,SEK,2026-02-19 07:23:00,transfer
T0000777,C00014,C00097,1784.57,SEK,2026-02-19 08:15:29,card
T0000778,C00028,C00042,5127.27,SEK,2026-02-19 08:55:12,transfer
T0000779,C00048,C00012,34316.39,SEK,2026-02-19 12:34:23,transfer
T0000780,C00055,C00020,3794.16,SEK,2026-02-19 12:48:53,transfer
T0000781,C00093,C00116,6737.75,SEK,2026-02-19 13:48:29,transfer
T0000782,C00039,C00059,7608.17,SEK,2026-02-19 14:26:59,transfer
T0000783,C00099,C00096,5100.48,SEK,2026-02-19 14:43:51,transfer
T0000784,C00045,C00027,5933.44,SEK,2026-02-19 14:44:39,transfer
T0000785,C00089,C00100,8149.42,SEK,2026-02-19 15:00:00,transfer
T0000786,C00111,C00071,18178.9,SEK,2026-02-19 16:37:59,card
T0000787,C00110,C00009,539.82,SEK,2026-02-19 18:36:25,transfer
T0000788,C00020,C00109,19204.3,SEK,2026-02-19 19:56:11,transfer
T0000789,C00033,C00118,6949.48,SEK,2026-02-19 20:17:47,transfer
T0000790,C00016,C00092,50038.89,SEK,2026-02-19 20:54:40,card
T0000791,C00077,C00116,6434.71,SEK,2026-02-19 22:20:30,transfer
T0000792,C00015,C00048,20017.45,SEK,2026-02-19 22:56:16,transfer
T0000793,C00069,C00070,16485.29,SEK,2026-02-20 00:03:21,transfer
T0000794,C00056,C00094,16040.26,SEK,2026-02-20 01:14:06,transfer
T0000795,C00086,C00118,2885.3,SEK,2026-02-20 04:18:10,transfer
T0000796,C00070,C00002,21665.62,SEK,2026-02-20 06:48:50,transfer
T0000797,C00065,C00036,1210.72,SEK,2026-02-20 06:53:20,transfer
T0000798,C00046,C00048,26058.86,SEK,2026-02-20 07:21:30,transfer
T0000799,C00103,C00102,25887.75,SEK,2026-02-20 07:31:53,transfer
T0000800,C00047,C00089,10717.29,SEK,2026-02-20 08:05:16,transfer
T0000801,C00024,C00077,19990.5,SEK,2026-02-20 09:28:32,transfer
T0000802,C00070,C00109,37175.92,SEK,2026-02-20 11:52:09,transfer
T0000803,C00057,C00006,12016.84,SEK,2026-02-20 11:53:17,card
T0000804,C00061,C00099,9823.57,SEK,2026-02-20 13:04:06,transfer
T0000805,C00117,C00069,17124.05,SEK,2026-02-20 13:24:11,transfer
T0000806,C00080,C00031,3713.89,SEK,2026-02-20 14:08:34,transfer
T0000807,C00102,C00061,2763.71,SEK,2026-02-20 15:28:33,transfer
T0000808,C00042,C00041,3984.64,SEK,2026-02-20 15:59:31,transfer
T0000809,C00097,C00078,6916.04,SEK,2026-02-20 16:33:14,transfer
T0000810,C00027,C00033,6946.15,SEK,2026-02-20 19:09:25,transfer
T0000811,C00035,C00040,21565.27,SEK,2026-02-20 19:25:39,card
T0000812,C00031,C00007,7436.5,SEK,2026-02-20 20:17:43,transfer
T0000813,C00084,C00094,922.29,SEK,2026-02-20 20:27:37,card
T0000814,C00008,C00088,15034.79,SEK,2026-02-20 20:50:30,card
T0000815,C00109,C00097,1072.05,SEK,2026-02-21 00:02:26,transfer
T0000816,C00018,C00001,7730.03,SEK,2026-02-21 01:48:57,transfer
T0000817,C00076,C00099,3447.85,SEK,2026-02-21 06:22:28,card
T0000818,C00040,C00072,5082.54,SEK,2026-02-21 09:37:51,transfer
T0000819,C00060,C00098,42564.6,SEK,2026-02-21 12:39:04,transfer
T0000820,C00069,C00096,41489.84,SEK,2026-02-21 12:46:43,transfer
T0000821,C00041,C00023,5034.89,SEK,2026-02-21 13:02:49,transfer
T0000822,C00099,C00034,3616.93,SEK,2026-02-21 13:52:34,card
T0000823,C00054,C00012,36675.25,SEK,2026-02-21 15:51:28,transfer
T0000824,C00072,C00038,22078.47,SEK,2026-02-21 16:56:44,card
T0000825,C00028,C00100,7270.59,SEK,2026-02-21 23:03:54,transfer
T0000826,C00066,C00001,100736.43,SEK,2026-02-22 00:05:53,transfer
T0000827,CASH,C00093,9451.26,SEK,2026-02-22 00:27:33,cash_deposit
T0000828,C00058,C00030,69845.27,SEK,2026-02-22 02:10:53,transfer
T0000829,C00026,C00022,47611.92,SEK,2026-02-22 04:54:47,transfer
T0000830,CASH,C00093,9047.65,SEK,2026-02-22 08:03:16,cash_deposit
T0000831,CASH,C00093,8895.4,SEK,2026-02-22 08:37:10,cash_deposit
T0000832,C00026,C00077,26506.19,SEK,2026-02-22 09:05:01,transfer
T0000833,C00032,C00082,22046.21,SEK,2026-02-22 09:40:41,transfer
T0000834,C00082,C00022,1313.38,SEK,2026-02-22 09:52:55,transfer
T0000835,C00081,C00095,5738.27,SEK,2026-02-22 11:27:31,transfer
T0000836,C00050,C00057,14773.58,SEK,2026-02-22 16:11:30,card
T0000837,C00116,C00059,4249.7,SEK,2026-02-22 17:03:53,transfer
T0000838,C00060,C00072,23913.22,SEK,2026-02-22 17:31:34,transfer
T0000839,C00026,C00108,2625.49,SEK,2026-02-22 17:32:54,transfer
T0000840,C00120,C00033,57984.08,SEK,2026-02-22 18:22:47,card
T0000841,C00021,C00098,1227.68,SEK,2026-02-22 18:35:55,transfer
T0000842,C00020,C00016,20524.27,SEK,2026-02-22 19:08:56,transfer
T0000843,C00031,C00095,9237.76,SEK,2026-02-22 20:47:23,transfer
T0000844,C00088,C00099,21583.96,SEK,2026-02-22 20:58:22,transfer
T0000845,C00049,C00098,49982.4,SEK,2026-02-22 21:05:04,transfer
T0000846,CASH,C00093,9496.87,SEK,2026-02-22 23:07:49,cash_deposit
T0000847,C00109,C00002,37959.97,SEK,2026-02-22 23:46:20,transfer
T0000848,C00006,C00019,84035.4,SEK,2026-02-23 00:26:16,card
T0000849,C00052,C00104,18630.21,SEK,2026-02-23 01:18:02,card
T0000850,C00027,C00016,6824.36,SEK,2026-02-23 06:18:50,card
T0000851,C00060,C00069,3708.09,SEK,2026-02-23 06:25:26,card
T0000852,C00018,C00064,5809.38,SEK,2026-02-23 06:39:25,card
T0000853,C00046,C00054,30500.91,SEK,2026-02-23 07:38:43,transfer
T0000854,C00118,C00100,18255.63,SEK,2026-02-23 10:04:08,transfer
T0000855,C00025,C00072,19002.9,SEK,2026-02-23 10:29:09,transfer
T0000856,C00042,C00041,9185.22,SEK,2026-02-23 11:42:16,card
T0000857,C00030,C00072,8629.57,SEK,2026-02-23 14:06:29,transfer
T0000858,C00067,C00004,79041.54,SEK,2026-02-23 14:38:50,transfer
T0000859,C00093,C00042,5243.32,SEK,2026-02-23 17:30:08,transfer
T0000860,C00049,C00044,32949.43,SEK,2026-02-23 18:04:11,transfer
T0000861,C00100,C00116,80227.57,SEK,2026-02-23 20:41:41,transfer
T0000862,C00060,C00017,6219.2,SEK,2026-02-23 22:13:27,transfer
T0000863,C00094,C00004,7710.33,SEK,2026-02-24 02:10:55,transfer
T0000864,C00116,C00076,73455.96,SEK,2026-02-24 02:31:12,transfer
T0000865,C00008,C00064,10081.61,SEK,2026-02-24 02:39:31,transfer
T0000866,C00001,C00096,8538.95,SEK,2026-02-24 06:34:16,transfer
T0000867,C00062,C00064,1729.72,SEK,2026-02-24 08:16:20,transfer
T0000868,C00090,C00056,35179.71,SEK,2026-02-24 08:58:21,card
T0000869,C00049,C00063,26461.13,SEK,2026-02-24 13:05:11,transfer
T0000870,C00072,C00063,33525.08,SEK,2026-02-24 13:07:05,transfer
T0000871,C00067,C00092,32193.14,SEK,2026-02-24 16:35:15,card
T0000872,C00015,C00079,12005.91,SEK,2026-02-24 17:42:47,card
T0000873,C00070,C00057,45994.13,SEK,2026-02-24 17:59:51,transfer
T0000874,C00015,C00018,8052.57,SEK,2026-02-24 20:32:56,transfer
T0000875,C00092,C00070,2510.07,SEK,2026-02-24 20:59:18,transfer
T0000876,C00029,C00105,15257.95,SEK,2026-02-24 23:14:02,transfer
T0000877,C00042,C00063,44313.73,SEK,2026-02-25 01:06:11,transfer
T0000878,C00117,C00069,13815.76,SEK,2026-02-25 01:43:40,card
T0000879,C00006,C00031,69952.87,SEK,2026-02-25 03:02:31,transfer
T0000880,C00063,C00005,41659.85,SEK,2026-02-25 06:31:43,transfer
T0000881,C00114,C00093,124992.93,SEK,2026-02-25 10:55:29,transfer
T0000882,C00077,C00022,31310.13,SEK,2026-02-25 11:01:40,transfer
T0000883,C00092,C00116,7249.64,SEK,2026-02-25 11:23:36,transfer
T0000884,C00091,C00092,3420.24,SEK,2026-02-25 15:20:04,transfer
T0000885,C00010,C00012,25950.63,SEK,2026-02-25 15:28:33,transfer
T0000886,C00075,C00048,53384.88,SEK,2026-02-25 17:21:20,transfer
T0000887,C00040,C00032,8104.71,SEK,2026-02-25 18:55:03,transfer
T0000888,C00048,C00087,48562.56,SEK,2026-02-25 19:39:47,transfer
T0000889,C00051,C00017,12013.8,SEK,2026-02-25 20:59:54,transfer
T0000890,C00003,C00007,9374.95,SEK,2026-02-25 21:28:28,card
T0000891,C00028,C00067,5530.74,SEK,2026-02-25 21:55:00,transfer
T0000892,C00100,C00116,119191.35,SEK,2026-02-26 01:13:01,transfer
T0000893,C00002,C00104,29725.76,SEK,2026-02-26 01:43:47,transfer
T0000894,C00063,C00072,29364.96,SEK,2026-02-26 02:18:30,transfer
T0000895,C00014,C00097,2130.24,SEK,2026-02-26 02:27:57,transfer
T0000896,C00057,C00069,43058.27,SEK,2026-02-26 04:09:44,transfer
T0000897,C00110,C00048,1125.87,SEK,2026-02-26 04:09:52,transfer
T0000898,C00116,C00076,110599.46,SEK,2026-02-26 06:04:12,transfer
T0000899,C00007,C00064,7688.87,SEK,2026-02-26 08:04:54,transfer
T0000900,C00046,C00035,2513.35,SEK,2026-02-26 08:49:56,transfer
T0000901,C00045,C00054,5396.62,SEK,2026-02-26 09:07:50,card
T0000902,C00092,C00048,5671.0,SEK,2026-02-26 09:19:09,transfer
T0000903,C00113,C00080,9703.65,SEK,2026-02-26 10:24:17,card
T0000904,C00064,C00039,6373.95,SEK,2026-02-26 10:57:29,card
T0000905,C00034,C00062,103353.45,SEK,2026-02-26 15:22:56,card
T0000906,C00092,C00119,4510.14,SEK,2026-02-26 16:41:56,transfer
T0000907,C00090,C00104,30382.13,SEK,2026-02-26 19:06:49,transfer
T0000908,C00096,C00070,48378.31,SEK,2026-02-26 19:45:01,transfer
T0000909,C00027,C00033,8338.63,SEK,2026-02-26 22:36:36,transfer
T0000910,C00021,C00045,1780.08,SEK,2026-02-26 22:43:25,transfer
T0000911,C00069,C00104,41269.88,SEK,2026-02-26 23:17:32,transfer
T0000912,C00044,C00097,9781.73,SEK,2026-02-26 23:29:59,transfer
T0000913,C00009,C00061,17479.89,SEK,2026-02-27 01:10:36,transfer
T0000914,C00066,C00031,66727.09,SEK,2026-02-27 01:14:40,transfer
T0000915,C00082,C00022,1621.02,SEK,2026-02-27 02:42:26,card
T0000916,CASH,C00037,8995.58,SEK,2026-02-27 04:43:04,cash_deposit
T0000917,CASH,C00037,9540.42,SEK,2026-02-27 05:25:06,cash_deposit
T0000918,C00008,C00064,8946.78,SEK,2026-02-27 05:28:13,transfer
T0000919,C00065,C00109,669.64,SEK,2026-02-27 08:09:43,transfer
T0000920,C00070,C00057,27785.6,SEK,2026-02-27 09:56:23,transfer
T0000921,CASH,C00069,8992.55,SEK,2026-02-27 13:15:15,cash_deposit
T0000922,C00042,C00063,56236.19,SEK,2026-02-27 13:20:14,transfer
T0000923,C00022,C00016,7112.75,SEK,2026-02-27 15:46:01,transfer
T0000924,C00063,C00005,53455.97,SEK,2026-02-27 17:57:34,transfer
T0000925,C00112,C00055,2780.74,SEK,2026-02-28 03:26:08,transfer
T0000926,C00104,C00002,40534.12,SEK,2026-02-28 05:50:01,transfer
T0000927,CASH,C00037,8540.15,SEK,2026-02-28 06:01:26,cash_deposit
T0000928,CASH,C00069,8821.76,SEK,2026-02-28 06:06:52,cash_deposit
T0000929,C00117,C00071,24767.31,SEK,2026-02-28 06:58:51,transfer
T0000930,C00072,C00096,10382.62,SEK,2026-02-28 08:13:52,transfer
T0000931,CASH,C00069,9489.62,SEK,2026-02-28 08:29:14,cash_deposit
T0000932,C00082,C00022,635.9,SEK,2026-02-28 09:14:33,card
T0000933,C00064,C00070,236.02,SEK,2026-02-28 09:24:19,transfer
T0000934,C00032,C00084,4522.51,SEK,2026-02-28 12:12:59,transfer
T0000935,C00092,C00070,3351.35,SEK,2026-02-28 13:55:56,transfer
T0000936,CASH,C00037,8577.55,SEK,2026-02-28 14:33:01,cash_deposit
T0000937,C00033,C00070,11764.51,SEK,2026-02-28 14:46:07,transfer
T0000938,C00071,C00093,5647.46,SEK,2026-02-28 16:06:36,card
T0000939,C00038,C00066,112567.26,SEK,2026-02-28 17:37:27,transfer
T0000940,C00109,C00021,24208.92,SEK,2026-02-28 18:05:54,transfer
T0000941,C00002,C00065,9547.2,SEK,2026-02-28 18:36:21,transfer
T0000942,C00099,C00034,8132.27,SEK,2026-02-28 19:25:26,card
T0000943,CASH,C00037,8916.5,SEK,2026-02-28 19:42:52,cash_deposit
T0000944,C00111,C00062,20074.0,SEK,2026-02-28 19:57:45,card
T0000945,C00106,C00089,3197.94,SEK,2026-02-28 20:22:49,transfer
T0000946,C00046,C00065,7221.49,SEK,2026-02-28 20:50:23,transfer
T0000947,C00105,C00095,4999.59,SEK,2026-02-28 21:55:00,transfer
T0000948,CASH,C00069,9573.91,SEK,2026-03-01 01:12:15,cash_deposit
T0000949,C00079,C00004,21966.45,SEK,2026-03-01 01:56:50,card
T0000950,C00114,C00051,20896.06,SEK,2026-03-01 02:34:40,transfer
T0000951,C00047,C00048,15870.68,SEK,2026-03-01 03:53:46,transfer
T0000952,C00110,C00053,618.21,SEK,2026-03-01 05:15:11,transfer
T0000953,C00088,C00099,3021.98,SEK,2026-03-01 06:59:27,transfer
T0000954,C00103,C00050,25698.94,SEK,2026-03-01 07:30:11,transfer
T0000955,C00035,C00038,18671.47,SEK,2026-03-01 07:34:38,transfer
T0000956,C00069,C00057,47940.6,SEK,2026-03-01 11:01:27,transfer
T0000957,C00102,C00061,2283.85,SEK,2026-03-01 12:41:16,transfer
T0000958,C00085,C00057,12705.43,SEK,2026-03-01 15:02:07,transfer
T0000959,C00092,C00119,3238.82,SEK,2026-03-01 15:30:44,transfer
T0000960,C00078,C00036,14606.96,SEK,2026-03-01 15:56:17,transfer
T0000961,C00074,C00106,7380.31,SEK,2026-03-01 17:08:05,card
T0000962,C00035,C00040,26762.15,SEK,2026-03-01 17:23:55,transfer
T0000963,C00052,C00062,23962.79,SEK,2026-03-01 18:45:49,transfer
T0000964,C00108,C00101,32074.3,SEK,2026-03-01 19:56:47,transfer
T0000965,C00070,C00002,46419.99,SEK,2026-03-01 19:59:57,transfer
T0000966,C00016,C00048,104203.04,SEK,2026-03-01 21:02:57,transfer
T0000967,C00026,C00012,47181.67,SEK,2026-03-01 22:55:41,transfer
T0000968,C00120,C00064,43911.9,SEK,2026-03-02 01:42:05,card
T0000969,C00003,C00073,9390.16,SEK,2026-03-02 02:39:22,transfer
T0000970,C00066,C00061,38974.82,SEK,2026-03-02 05:55:35,transfer
T0000971,C00077,C00022,41118.37,SEK,2026-03-02 06:50:01,transfer
T0000972,C00036,C00040,8351.51,SEK,2026-03-02 07:29:19,transfer
T0000973,C00086,C00011,6467.81,SEK,2026-03-02 07:54:14,transfer
T0000974,C00072,C00001,10578.62,SEK,2026-03-02 10:56:07,transfer
T0000975,C00061,C00013,12825.57,SEK,2026-03-02 13:04:18,transfer
T0000976,C00111,C00071,21683.94,SEK,2026-03-02 14:25:55,transfer
T0000977,C00098,C00060,24281.4,SEK,2026-03-02 15:07:14,transfer
T0000978,C00052,C00062,17936.32,SEK,2026-03-02 15:09:14,card
T0000979,C00017,C00114,5012.52,SEK,2026-03-02 15:11:33,transfer
T0000980,C00026,C00012,25520.56,SEK,2026-03-02 15:20:12,transfer
T0000981,C00107,C00041,788.4,SEK,2026-03-02 15:49:46,transfer
T0000982,C00012,C00106,10780.45,SEK,2026-03-02 18:31:45,card
T0000983,C00067,C00053,36598.35,SEK,2026-03-02 20:10:48,transfer
T0000984,C00054,C00046,17938.54,SEK,2026-03-02 20:25:00,transfer
T0000985,C00098,C00072,42553.79,SEK,2026-03-02 22:38:53,transfer
T0000986,C00033,C00120,10806.09,SEK,2026-03-02 22:55:42,card
T0000987,C00034,C00022,139985.8,SEK,2026-03-03 00:09:59,transfer
T0000988,C00014,C00097,1493.72,SEK,2026-03-03 02:14:53,transfer
T0000989,C00058,C00030,99431.5,SEK,2026-03-03 02:26:19,transfer
T0000990,C00012,C00106,15480.9,SEK,2026-03-03 03:55:42,transfer
T0000991,C00005,C00090,81550.81,SEK,2026-03-03 04:06:31,transfer
T0000992,C00055,C00020,3510.91,SEK,2026-03-03 06:55:19,transfer
T0000993,C00064,C00039,11373.49,SEK,2026-03-03 08:09:37,transfer
T0000994,C00025,C00060,37503.23,SEK,2026-03-03 08:39:44,transfer
T0000995,C00066,C00044,67189.24,SEK,2026-03-03 08:54:58,transfer
T0000996,C00050,C00029,16279.11,SEK,2026-03-03 16:26:36,card
T0000997,C00102,C00092,1146.58,SEK,2026-03-03 17:08:21,card
T0000998,C00061,C00099,7545.17,SEK,2026-03-03 17:50:17,transfer
T0000999,C00063,C00078,8896.54,SEK,2026-03-03 18:26:17,transfer
T0001000,C00102,C00014,2071.86,SEK,2026-03-03 20:51:48,transfer
T0001001,C00075,C00029,6568.69,SEK,2026-03-03 21:05:00,transfer
T0001002,C00039,C00044,7797.75,SEK,2026-03-03 22:02:43,card
T0001003,C00003,C00082,10895.41,SEK,2026-03-03 22:32:52,card
T0001004,C00011,C00060,5885.81,SEK,2026-03-04 00:22:21,transfer
T0001005,C00117,C00111,12733.48,SEK,2026-03-04 02:04:10,card
T0001006,C00031,C00007,13960.46,SEK,2026-03-04 02:09:22,transfer
T0001007,C00037,C00073,5037.23,SEK,2026-03-04 02:40:55,transfer
T0001008,C00074,C00040,50,SEK,2026-03-04 03:46:39,transfer
T0001009,C00064,C00039,12731.88,SEK,2026-03-04 04:14:18,transfer
T0001010,C00031,C00007,9074.74,SEK,2026-03-04 06:09:23,transfer
T0001011,C00071,C00089,3973.51,SEK,2026-03-04 06:47:22,transfer
T0001012,C00057,C00002,35621.91,SEK,2026-03-04 07:49:33,transfer
T0001013,C00029,C00082,20831.9,SEK,2026-03-04 08:06:35,transfer
T0001014,C00054,C00077,27363.49,SEK,2026-03-04 09:47:38,transfer
T0001015,C00051,C00005,2312.74,SEK,2026-03-04 10:19:00,transfer
T0001016,C00077,C00054,36994.43,SEK,2026-03-04 10:35:46,transfer
T0001017,C00042,C00041,14296.34,SEK,2026-03-04 10:53:02,transfer
T0001018,C00104,C00069,42211.2,SEK,2026-03-04 13:34:09,transfer
T0001019,C00083,C00025,9894.62,SEK,2026-03-04 15:06:51,transfer
T0001020,C00098,C00060,19562.7,SEK,2026-03-04 15:11:48,transfer
T0001021,C00011,C00039,4698.56,SEK,2026-03-04 16:34:40,card
T0001022,C00083,C00085,21239.4,SEK,2026-03-04 16:42:52,transfer
T0001023,C00069,C00096,27463.53,SEK,2026-03-04 16:54:51,transfer
T0001024,C00008,C00039,3830.43,SEK,2026-03-04 18:51:19,transfer
T0001025,C00065,C00107,993.04,SEK,2026-03-04 19:52:40,transfer
T0001026,C00042,C00063,51494.49,SEK,2026-03-04 23:07:08,transfer
T0001027,C00081,C00116,4661.57,SEK,2026-03-05 02:14:47,transfer
T0001028,C00108,C00077,33673.79,SEK,2026-03-05 04:36:58,card
T0001029,C00002,C00109,17885.73,SEK,2026-03-05 08:52:09,transfer
T0001030,C00091,C00061,2707.5,SEK,2026-03-05 10:43:02,transfer
T0001031,C00063,C00005,50084.35,SEK,2026-03-05 11:26:24,transfer
T0001032,C00039,C00104,4430.99,SEK,2026-03-05 12:02:23,transfer
T0001033,C00120,C00095,107153.64,SEK,2026-03-05 13:31:18,card
T0001034,C00037,C00083,5848.33,SEK,2026-03-05 15:03:40,transfer
T0001035,C00042,C00041,10140.07,SEK,2026-03-05 16:02:28,transfer
T0001036,C00025,C00037,13849.6,SEK,2026-03-05 16:45:23,card
T0001037,C00086,C00011,1565.68,SEK,2026-03-05 17:04:26,transfer
T0001038,C00106,C00089,2712.16,SEK,2026-03-05 17:35:29,card
T0001039,C00001,C00078,11150.81,SEK,2026-03-05 20:57:54,transfer
T0001040,C00056,C00094,15086.22,SEK,2026-03-05 21:19:43,card
T0001041,C00070,C00064,5482.64,SEK,2026-03-05 22:03:51,transfer
T0001042,C00115,C00023,114500.45,SEK,2026-03-05 22:20:19,transfer
T0001043,C00009,C00061,16331.18,SEK,2026-03-06 00:17:32,transfer
T0001044,C00100,C00116,88282.78,SEK,2026-03-06 02:28:12,transfer
T0001045,C00012,C00077,32839.58,SEK,2026-03-06 02:30:09,transfer
T0001046,C00035,C00040,24377.33,SEK,2026-03-06 03:11:17,transfer
T0001047,C00116,C00076,84876.23,SEK,2026-03-06 05:13:55,transfer
T0001048,C00117,C00096,9114.61,SEK,2026-03-06 05:20:23,transfer
T0001049,C00024,C00077,12075.29,SEK,2026-03-06 05:38:41,card
T0001050,C00048,C00026,39121.35,SEK,2026-03-06 06:50:29,transfer
T0001051,C00010,C00041,71370.05,SEK,2026-03-06 07:04:57,transfer
T0001052,C00041,C00023,9183.93,SEK,2026-03-06 07:32:50,transfer
T0001053,C00116,C00080,11206.3,SEK,2026-03-06 10:15:13,transfer
T0001054,C00073,C00027,16404.11,SEK,2026-03-06 12:00:31,transfer
T0001055,C00019,C00053,42778.48,SEK,2026-03-06 13:10:25,transfer
T0001056,C00022,C00054,26559.18,SEK,2026-03-06 13:58:05,transfer
T0001057,C00113,C00034,4669.36,SEK,2026-03-07 01:04:10,transfer
T0001058,C00040,C00018,6163.91,SEK,2026-03-07 01:34:21,transfer
T0001059,C00011,C00039,9886.7,SEK,2026-03-07 02:24:21,card
T0001060,C00070,C00069,18731.97,SEK,2026-03-07 03:13:09,transfer
T0001061,C00085,C00022,3716.53,SEK,2026-03-07 05:21:16,transfer
T0001062,C00030,C00094,18007.49,SEK,2026-03-07 10:34:09,transfer
T0001063,C00096,C00069,21587.49,SEK,2026-03-07 10:38:40,transfer
T0001064,C00043,C00034,13102.59,SEK,2026-03-07 10:51:02,transfer
T0001065,C00070,C00028,9571.09,SEK,2026-03-07 12:13:37,transfer
T0001066,C00083,C00113,18842.95,SEK,2026-03-07 14:08:46,transfer
T0001067,C00063,C00103,9847.24,SEK,2026-03-07 14:20:26,transfer
T0001068,C00104,C00120,7071.19,SEK,2026-03-07 15:14:22,transfer
T0001069,C00019,C00040,61683.73,SEK,2026-03-07 16:11:56,transfer
T0001070,C00006,C00019,32437.03,SEK,2026-03-07 23:21:49,transfer
T0001071,C00007,C00014,1053.55,SEK,2026-03-08 00:24:29,card
T0001072,C00088,C00099,36958.91,SEK,2026-03-08 00:52:10,transfer
T0001073,C00034,C00062,140277.29,SEK,2026-03-08 05:37:36,transfer
T0001074,C00068,C00022,23211.53,SEK,2026-03-08 05:44:49,transfer
T0001075,C00063,C00078,11328.19,SEK,2026-03-08 07:01:30,transfer
T0001076,C00105,C00095,10656.19,SEK,2026-03-08 08:09:17,transfer
T0001077,C00046,C00022,24489.4,SEK,2026-03-08 09:15:28,transfer
T0001078,C00005,C00090,49424.49,SEK,2026-03-08 09:54:50,transfer
T0001079,C00040,C00056,7994.11,SEK,2026-03-08 13:47:13,transfer
T0001080,C00088,C00099,29006.59,SEK,2026-03-08 16:47:20,card
T0001081,C00079,C00077,6411.44,SEK,2026-03-08 19:36:51,card
